"Timestamp","TZ","Pressure (bar)"
2019/04/04 11:04:00.003,n,7.225303
2019/04/04 11:04:04.000,n,7.234672
2019/04/04 11:04:08.000,n,6.997719
2019/04/04 11:04:12.000,n,7.038398
2019/04/04 11:04:16.004,n,7.092775
2019/04/04 11:04:20.000,n,7.132326
2019/04/04 11:04:24.000,n,7.154151
2019/04/04 11:04:28.001,n,7.162729
2019/04/04 11:04:32.005,n,7.189685
2019/04/04 11:04:36.000,n,7.235896
2019/04/04 11:04:40.000,n,7.284213
2019/04/04 11:04:44.003,n,7.313812
2019/04/04 11:04:48.000,n,7.328717
2019/04/04 11:04:52.000,n,7.329942
2019/04/04 11:04:56.001,n,7.317892
2019/04/04 11:05:00.005,n,7.315036
2019/04/04 11:05:04.000,n,7.104389
2019/04/04 11:05:08.000,n,7.093789
2019/04/04 11:05:12.002,n,7.143747
2019/04/04 11:05:16.007,n,7.179877
2019/04/04 11:05:20.000,n,7.199484
2019/04/04 11:05:24.000,n,7.202345
2019/04/04 11:05:28.004,n,7.218785
2019/04/04 11:05:32.000,n,7.260557
2019/04/04 11:05:36.000,n,7.30952
2019/04/04 11:05:40.002,n,7.339131
2019/04/04 11:05:44.006,n,7.352416
2019/04/04 11:05:48.000,n,7.353641
2019/04/04 11:05:52.000,n,7.339542
2019/04/04 11:05:56.003,n,7.319933
2019/04/04 11:06:00.007,n,7.20194
2019/04/04 11:06:04.000,n,7.082179
2019/04/04 11:06:08.000,n,7.132326
2019/04/04 11:06:12.005,n,7.17865
2019/04/04 11:06:16.000,n,7.206432
2019/04/04 11:06:20.000,n,7.218785
2019/04/04 11:06:24.002,n,7.219185
2019/04/04 11:06:28.006,n,7.250979
2019/04/04 11:06:32.000,n,7.299929
2019/04/04 11:06:36.000,n,7.341176
2019/04/04 11:06:40.004,n,7.36529
2019/04/04 11:06:44.000,n,7.374084
2019/04/04 11:06:48.000,n,7.368972
2019/04/04 11:06:52.001,n,7.352005
2019/04/04 11:06:56.007,n,7.335049
2019/04/04 11:07:00.000,n,7.055702
2019/04/04 11:07:04.000,n,7.075662
2019/04/04 11:07:08.003,n,7.120292
2019/04/04 11:07:12.007,n,7.174769
2019/04/04 11:07:16.000,n,7.214205
2019/04/04 11:07:20.000,n,7.237322
2019/04/04 11:07:24.004,n,7.244656
2019/04/04 11:07:28.000,n,7.235688
2019/04/04 11:07:32.000,n,7.215113
2019/04/04 11:07:36.001,n,7.192331
2019/04/04 11:07:40.007,n,7.169462
2019/04/04 11:07:44.000,n,7.149054
2019/04/04 11:07:48.000,n,7.128855
2019/04/04 11:07:52.005,n,7.143947
2019/04/04 11:07:56.008,n,6.913491
2019/04/04 11:08:00.000,n,6.956267
2019/04/04 11:08:04.001,n,7.015813
2019/04/04 11:08:08.005,n,7.069754
2019/04/04 11:08:12.000,n,7.108466
2019/04/04 11:08:16.000,n,7.129666
2019/04/04 11:08:20.002,n,7.145582
2019/04/04 11:08:24.007,n,7.187229
2019/04/04 11:08:28.000,n,7.240374
2019/04/04 11:08:32.000,n,7.283398
2019/04/04 11:08:36.005,n,7.309728
2019/04/04 11:08:40.009,n,7.324835
2019/04/04 11:08:44.000,n,7.32545
2019/04/04 11:08:48.001,n,7.313401
2019/04/04 11:08:52.007,n,7.101938
2019/04/04 11:08:56.000,n,7.073421
2019/04/04 11:09:00.000,n,7.125794
2019/04/04 11:09:04.003,n,7.175995
2019/04/04 11:09:08.008,n,7.207047
2019/04/04 11:09:12.000,n,7.223262
2019/04/04 11:09:16.000,n,7.223877
2019/04/04 11:09:20.005,n,7.244861
2019/04/04 11:09:24.009,n,7.291156
2019/04/04 11:09:28.000,n,7.337095
2019/04/04 11:09:32.002,n,7.364681
2019/04/04 11:09:36.007,n,7.378371
2019/04/04 11:09:40.000,n,7.376741
2019/04/04 11:09:44.000,n,7.361409
2019/04/04 11:09:48.004,n,7.245476
2019/04/04 11:09:52.009,n,7.063435
2019/04/04 11:09:56.000,n,7.089507
2019/04/04 11:10:00.001,n,7.135388
2019/04/04 11:10:04.007,n,7.18805
2019/04/04 11:10:08.010,n,7.227743
2019/04/04 11:10:12.000,n,7.248529
2019/04/04 11:10:16.003,n,7.254441
2019/04/04 11:10:20.008,n,7.25383
2019/04/04 11:10:24.000,n,7.287484
2019/04/04 11:10:28.001,n,7.335049
2019/04/04 11:10:32.006,n,7.372854
2019/04/04 11:10:36.010,n,7.391876
2019/04/04 11:10:40.000,n,7.396788
2019/04/04 11:10:44.003,n,7.386759
2019/04/04 11:10:48.007,n,7.100513
2019/04/04 11:10:52.000,n,7.10418
2019/04/04 11:10:56.000,n,7.143337
2019/04/04 11:11:00.004,n,7.194177
2019/04/04 11:11:04.008,n,7.239359
2019/04/04 11:11:08.000,n,7.264839
2019/04/04 11:11:12.001,n,7.273604
2019/04/04 11:11:16.005,n,7.263615
2019/04/04 11:11:20.010,n,7.282788
2019/04/04 11:11:24.000,n,7.326261
2019/04/04 11:11:28.003,n,7.371019
2019/04/04 11:11:32.008,n,7.394943
2019/04/04 11:11:36.000,n,7.401894
2019/04/04 11:11:40.001,n,7.391876
2019/04/04 11:11:44.005,n,7.125794
2019/04/04 11:11:48.009,n,7.066087
2019/04/04 11:11:52.000,n,7.025983
2019/04/04 11:11:56.002,n,6.987753
2019/04/04 11:12:00.007,n,6.951795
2019/04/04 11:12:04.011,n,6.9198
2019/04/04 11:12:08.000,n,6.938597
2019/04/04 11:12:12.004,n,6.984096
2019/04/04 11:12:16.009,n,7.03982
2019/04/04 11:12:20.000,n,7.099902
2019/04/04 11:12:24.001,n,7.156402
2019/04/04 11:12:28.005,n,7.195402
2019/04/04 11:12:32.010,n,7.219185
2019/04/04 11:12:36.000,n,7.230395
2019/04/04 11:12:40.002,n,7.029649
2019/04/04 11:12:44.007,n,6.999344
2019/04/04 11:12:48.013,n,7.05102
2019/04/04 11:12:52.000,n,7.108667
2019/04/04 11:12:56.004,n,7.149664
2019/04/04 11:13:00.010,n,7.174979
2019/04/04 11:13:04.000,n,7.184778
2019/04/04 11:13:08.002,n,7.203975
2019/04/04 11:13:12.007,n,7.248728
2019/04/04 11:13:16.011,n,7.299515
2019/04/04 11:13:20.000,n,7.333614
2019/04/04 11:13:24.005,n,7.354849
2019/04/04 11:13:28.008,n,7.359551
2019/04/04 11:13:32.013,n,7.351578
2019/04/04 11:13:36.002,n,7.244035
2019/04/04 11:13:40.005,n,7.057936
2019/04/04 11:13:44.010,n,7.08767
2019/04/04 11:13:48.000,n,7.135172
2019/04/04 11:13:52.002,n,7.187416
2019/04/04 11:13:56.007,n,7.225697
2019/04/04 11:14:00.012,n,7.24587
2019/04/04 11:14:04.000,n,7.250963
2019/04/04 11:14:08.005,n,7.252798
2019/04/04 11:14:12.009,n,7.288891
2019/04/04 11:14:16.013,n,7.338299
2019/04/04 11:14:20.002,n,7.374675
2019/04/04 11:14:24.006,n,7.393697
2019/04/04 11:14:28.010,n,7.397378
2019/04/04 11:14:32.000,n,7.388991
2019/04/04 11:14:36.003,n,7.102345
2019/04/04 11:14:40.008,n,7.104586
2019/04/04 11:14:44.012,n,7.145572
2019/04/04 11:14:48.000,n,7.197224
2019/04/04 11:14:52.006,n,7.240978
2019/04/04 11:14:56.010,n,7.266258
2019/04/04 11:15:00.014,n,7.275021
2019/04/04 11:15:04.002,n,7.266664
2019/04/04 11:15:08.007,n,7.285835
2019/04/04 11:15:12.012,n,7.329717
2019/04/04 11:15:16.000,n,7.374471
2019/04/04 11:15:20.004,n,7.400239
2019/04/04 11:15:24.009,n,7.410882
2019/04/04 11:15:28.015,n,7.406176
2019/04/04 11:15:32.001,n,7.14312
2019/04/04 11:15:36.006,n,7.110903
2019/04/04 11:15:40.011,n,7.144555
2019/04/04 11:15:44.000,n,7.193343
2019/04/04 11:15:48.003,n,7.240567
2019/04/04 11:15:52.009,n,7.267479
2019/04/04 11:15:56.000,n,7.278697
2019/04/04 11:16:00.000,n,7.272576
2019/04/04 11:16:04.005,n,7.253613
2019/04/04 11:16:08.009,n,7.229974
2019/04/04 11:16:12.014,n,7.207443
2019/04/04 11:16:16.003,n,7.18497
2019/04/04 11:16:20.008,n,7.163533
2019/04/04 11:16:24.011,n,7.161083
2019/04/04 11:16:28.000,n,6.976991
2019/04/04 11:16:32.004,n,6.953225
2019/04/04 11:16:36.008,n,7.009712
2019/04/04 11:16:40.013,n,7.071377
2019/04/04 11:16:44.001,n,7.117226
2019/04/04 11:16:48.006,n,7.147818
2019/04/04 11:16:52.010,n,7.162308
2019/04/04 11:16:56.015,n,7.18538
2019/04/04 11:17:00.003,n,7.231815
2019/04/04 11:17:04.008,n,7.284411
2019/04/04 11:17:08.012,n,7.320327
2019/04/04 11:17:12.000,n,7.34075
2019/04/04 11:17:16.005,n,7.348312
2019/04/04 11:17:20.000,n,7.341975
2019/04/04 11:17:24.000,n,7.247296
2019/04/04 11:17:28.002,n,7.060988
2019/04/04 11:17:32.006,n,7.095618
2019/04/04 11:17:36.011,n,7.144555
2019/04/04 11:17:40.015,n,7.195789
2019/04/04 11:17:44.004,n,7.228348
2019/04/04 11:17:48.009,n,7.243219
2019/04/04 11:17:52.013,n,7.242409
2019/04/04 11:17:56.001,n,7.25851
2019/04/04 11:18:00.000,n,7.29869
2019/04/04 11:18:04.000,n,7.346062
2019/04/04 11:18:08.015,n,7.375086
2019/04/04 11:18:12.000,n,7.386734
2019/04/04 11:18:16.000,n,7.383669
2019/04/04 11:18:20.000,n,7.368134
2019/04/04 11:18:24.000,n,7.084002
2019/04/04 11:18:28.000,n,7.09093
2019/04/04 11:18:32.010,n,7.12844
2019/04/04 11:18:36.014,n,7.177823
2019/04/04 11:18:40.000,n,7.226723
2019/04/04 11:18:44.006,n,7.255249
2019/04/04 11:18:48.000,n,7.266258
2019/04/04 11:18:52.000,n,7.259527
2019/04/04 11:18:56.000,n,7.278493
2019/04/04 11:19:00.000,n,7.319918
2019/04/04 11:19:04.000,n,7.366498
2019/04/04 11:19:08.000,n,7.393697
2019/04/04 11:19:12.000,n,7.40433
2019/04/04 11:19:16.000,n,7.398198
2019/04/04 11:19:20.000,n,7.139249
2019/04/04 11:19:24.000,n,7.10275
2019/04/04 11:19:28.000,n,7.137823
2019/04/04 11:19:32.000,n,7.185171
2019/04/04 11:19:36.000,n,7.233031
2019/04/04 11:19:40.000,n,7.261976
2019/04/04 11:19:44.000,n,7.275021
2019/04/04 11:19:48.000,n,7.270134
